IDRFME;DTREF;ANO;MES;TIMEID;DEF_12;nr_titulares;nr_outros_interv;PREST;max_escolaridade;min_escolaridade;max_risco_regiao;min_risco_regiao;n_tit_domvenc;med_domvenc;med_dias_devedor;flag_nao_resi;med_idade;younger;older;avg_dependentes;flag_resec;med_filhos;med_idade_filhos;med_rend_disp;pior_habitacao;best_habitacao;flag_resi;pior_vinclab;best_vinclab;best_prof2;pior_prof2;max_risco_origem2;min_risco_origem2;pior_estciv;best_estciv;CDTIPES;EXPOSICAO;MTLINHASDISP;PRAZO;FINALIDADE;FLAG_REEST;TXESFGLOBAL;FLG14PREST;OUT_VALPREST;INVALPRESTDUPLA;OUTVALPRESTDUPLA;CARNUM;PCTVALRES;SLDULTRESM;SLDPNTBSCAP1M;SLDPNTBSPPR;SLDPNTFUND;SLDPNTDEPPRZ;SLDPNTOUTDES;VALPRESTDUPLA;DO_PREST;DUMMYAUTONOVO;DUMMYPRAZO72_84;DUMMYPRAZOSUP84;DUMMYDOMVENC_AVAL;DUMMYRECPRAZO;DUMMYIFSUP5TC;INCTC;NUM_DEB_FINALtc;REC_PRAZO;NRDIASDEVEDOR;SLDPNTDO;SLDMDDOTM;SLDPNTTITRV;PLATRDIARIOCC;MEDR1MCC;MEDRADCC;MEDR1MCI;MEDRADCI;PRESTDIARIACI;MEDR1MCH;MEDRADCH;PRESTDIARIACH;MEDR1MCHP;SLDMDDEVAD;SLDMDDEV1M;SLDMDDEV3M;SLDMDDEV6M;TPRESTFRONTENDCI;flag_garant;flag_fin;envolvimento;ANTCONTA1;VARIOS_TITULARES;INDRESTRUT_num;flag14prest;SALDO_PONTUAL;naciona_final_num;naciona_rend_num;estciv_final_num
AA60019574969;2023-10-31;2023;10;202310;0;1;0;583.47;3;3;2;2;0;;0;1;31;31;31;0;0;0;0;2792.6726667;1;1;0;1;1;1;1;2;2;5;5;P;33875.19;0;84;98;0;21.730;N;0.00;0.00;0.00;0;0.00000;71.666667;0.00;0.00;0.00;0.00;0.00;0;12.28283665;0;1;0;0;0;0;0;1;0;0;511.82;;;2000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;2;;0;0;0;0;1;1;1
AA60019575969;2023-10-31;2023;10;202310;0;1;0;328.41;3;3;7;7;0;;0;0;26;26;26;0;0;0;0;501.84266667;5;5;1;1;1;6;6;2;2;2;2;P;17271.84;0;72;98;0;31.644;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019576217;2023-10-31;2023;10;202310;0;2;0;520.98;3;3;6;6;0;;0;0;30.5;29;32;0.5;0;0.5;1.5;524.02;3;3;1;1;1;4;4;2;2;5;5;P;29981.34;0;84;98;0;23.963;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;1
AA60019576459;2023-10-31;2023;10;202310;0;1;0;180.91;1;1;8;8;1;;0;0;23;23;23;1;0;1;3;474.45533333;3;3;1;1;1;4;4;2;2;5;5;P;9785.87;0;72;98;0;26.792;N;0.00;0.00;0.00;0;0.00000;89.000000;0.00;0.00;0.00;50.00;0.00;0;49.195732685;0;0;0;0;1;0;0;135;29.333333;0;468.89;;;3750.00;120.974667;747.66;;;;;;;;0.000000;451.000000;147.000000;73.500000;177.09;0;1;4;;0;0;0;50;1;1;1
AA60019576614;2023-10-31;2023;10;202310;0;2;0;125.72;1;1;7;1;0;;0;0;58.5;52;65;0;0;0;0;407.01266667;3;2;1;2;1;4;4;2;2;2;2;P;5801.28;0;60;98;0;10.702;N;0.00;0.00;0.00;0;0.00000;29.666667;0.00;0.00;0.00;0.00;0.00;0;23.597412504;0;0;0;0;0;0;0;0;0;0;159.76;;;;;;;;;;;;;;;;;0.00;1;1;2;;1;0;0;0;1;1;6
AA60019576705;2023-10-31;2023;10;202310;1;2;0;227.47;1;1;7;1;0;;0;0;54.5;50;59;4;0;4;2;515.818;4;2;1;3;1;4;4;2;2;2;1;P;11879.9;0;72;98;0;18.713;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;50.00;;;0.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019576905;2023-10-31;2023;10;202310;0;1;0;367.13;3;3;8;8;1;;3;0;43;43;43;2;0;2;8;1947.762;1;1;1;1;1;6;6;2;2;4;4;P;21684.12;0;72;11;0;20.135;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;3;3500.00;;;4000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;0;1;;0;0;0;0;1;1;4
AA60019577115;2023-10-31;2023;10;202310;1;1;0;421.27;3;3;7;7;0;;0;0;35;35;35;1;0;0;0;776.69466667;3;3;1;1;1;4;4;2;2;2;2;P;22155.39;0;72;98;0;31.520;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;6250.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019577187;2023-10-31;2023;10;202310;0;1;0;794.14;1;1;7;7;0;;0;0;55;55;55;1;1;1;18;3872.5266667;3;3;1;2;2;4;4;2;2;1;1;P;79786.43;0;120;98;0;25.290;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;0;0;0;0;0;0;;;;10000.00;;0.00;72622.212000;71959.53;681.13;;;;;;;;;684.25;0;1;1;;0;0;0;0;1;1;2
AA60019577558;2023-10-31;2023;10;202310;1;1;0;122.96;1;1;10;10;0;;0;0;46;46;46;0;0;0;0;717.04466667;4;4;1;1;1;6;6;2;2;2;2;P;5707.95;0;60;98;0;18.975;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;0.00;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019577943;2023-10-31;2023;10;202310;0;2;0;674.36;3;3;7;1;0;;0;0;46;45;47;0;0;0;0;266.27783333;5;2;1;1;1;4;6;2;2;2;1;P;38074.99;0;72;98;0;32.884;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019578547;2023-10-31;2023;10;202310;0;2;0;65.02;1;1;7;1;0;;0;0;25.5;25;26;0;0;0;0;591.212;3;2;1;1;1;4;6;2;2;2;2;P;5286.58;0;120;11;0;23.377;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;0;1;;1;0;0;0;1;1;6
AA60019578594;2023-10-31;2023;10;202310;0;2;0;236.69;1;1;7;1;0;;0;0;25.5;25;26;0;0;0;0;504.542;3;2;1;1;1;4;6;2;2;2;2;P;19243.17;0;120;11;0;23.453;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;0;1;;1;0;0;0;1;1;6
AA60019578698;2023-10-31;2023;10;202310;0;2;0;283.46;1;1;7;1;0;;0;0;55.5;55;56;0;0;0;0;297.84016667;3;2;1;2;1;4;4;2;2;2;1;P;14907.85;0;72;98;0;22.142;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;50.00;;;6000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019578934;2023-10-31;2023;10;202310;0;1;0;200.7;3;3;8;8;0;;0;0;25;25;25;0;0;0;0;2428.5;5;5;1;1;1;6;6;2;2;2;2;P;11513.06;0;72;98;0;6.106;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019579146;2023-10-31;2023;10;202310;0;2;0;346.25;3;3;7;7;0;;0;0;28;28;28;0;0;0;0;246.61366667;3;3;1;2;2;3;3;2;2;5;2;P;20572.2;0;84;98;0;26.992;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019579202;2023-10-31;2023;10;202310;0;2;0;196.53;1;1;3;1;2;;0;0;64;63;65;0;0;1;19;505.79266667;2;1;1;1;1;5;6;2;2;2;1;P;12159.33;0;84;98;0;35.124;N;0.00;0.00;0.00;0;0.00000;649.000000;0.00;0.00;0.00;0.00;0.00;0;330.2294815;0;1;0;0;0;0;0;9;0;0;56.67;;;8750.00;;0.00;;;;26841.195000;26646.41;282.76;;0.000000;;;;0.00;1;1;2;;1;0;0;0;1;1;2
AA60019579236;2023-10-31;2023;10;202310;0;2;0;257.54;1;1;7;7;2;;0;0;39;39;39;0;0;0;0;644.357;5;5;1;1;1;6;6;2;2;5;5;P;10592.37;0;48;98;0;12.433;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;760.00;;0.00;;;;;;;;571.380000;54.000000;18.000000;17.000000;0.00;1;1;1;;1;0;0;0;1;1;1
AA60019579248;2023-10-31;2023;10;202310;0;2;0;110.23;3;3;3;3;0;;0;0;37;24;50;0;0;0;0;438.307;5;5;1;2;1;3;3;2;2;4;2;P;5756.81;0;72;98;0;14.541;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019579284;2023-10-31;2023;10;202310;0;2;0;935.99;3;3;8;1;0;;0;0;41;41;41;3;0;3;5;1514.3156667;2;1;1;1;1;6;6;2;2;2;1;P;59357.73;0;84;98;0;18.602;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019579286;2023-10-31;2023;10;202310;0;2;0;439.55;3;1;6;1;0;;0;0;38;37;39;0;0;0;0;324.71666667;5;2;1;1;1;2;6;2;2;2;1;P;23116.94;0;72;98;0;32.355;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;3000.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019579396;2023-10-31;2023;10;202310;0;1;0;572.24;3;3;8;8;0;;0;0;32;32;32;0;0;0;0;2101.1453333;5;5;1;1;1;3;3;3;3;2;2;P;36958.03;0;84;98;0;17.124;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;348;348;6
AA60019579398;2023-10-31;2023;10;202310;0;1;0;172.53;3;3;7;7;1;;0;0;36;36;36;0;0;0;0;1232.0433333;5;5;1;1;1;1;1;3;3;5;5;P;3140.67;0;20;98;0;9.826;N;0.00;0.00;0.00;0;0.00000;25.666667;0.00;0.00;0.00;100.00;0.00;0;14.876640005;0;0;0;0;1;0;0;11;307;0;-1.62;;;;;;;;;;;;;1.620000;;;;0.00;1;1;4;;0;0;0;100;32;32;1
AA60019579405;2023-10-31;2023;10;202310;0;2;0;330.63;3;1;8;8;0;;0;0;34;21;47;0;0;0;0;644.13666667;5;4;1;3;1;2;4;2;1;5;5;P;17267.6;0;72;98;0;21.936;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;6000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;1;;1;0;0;0;24;1;1
AA60019579405;2023-10-31;2023;10;202310;0;2;0;330.63;3;1;8;8;0;;0;0;34;21;47;0;0;0;0;644.13666667;5;4;1;3;1;2;4;2;1;5;5;P;17267.6;0;72;98;0;21.936;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;6000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;1;;1;0;0;0;24;24;1
AA60019579410;2023-10-31;2023;10;202310;0;1;0;547.33;3;3;8;8;0;;0;0;49;49;49;0;0;0;0;2065.0793333;4;4;1;1;1;1;1;2;2;5;5;P;29606.62;0;72;98;0;22.284;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;1
AA60019579413;2023-10-31;2023;10;202310;0;3;0;500.03;3;1;8;1;0;;0;1;58;24;65;0;0;0.5;8;857.08022222;5;2;1;1;1;3;4;2;2;5;1;P;26114.76;0;72;98;0;15.313;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;1
AA60019579467;2023-10-31;2023;10;202310;0;1;0;434.07;3;3;7;7;1;;0;0;41;41;41;1;0;2;19;1234.6366667;4;4;1;1;1;1;1;2;2;2;2;P;27436.91;0;84;98;0;29.829;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;1;0;0;0;0;;;;2000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019583894;2023-11-30;2023;11;202311;0;2;0;174.42;3;1;9;1;0;;0;0;35.5;32;39;1;0;1;3.5;529.04133333;3;2;1;1;1;4;4;2;2;2;1;P;7083.69;0;48;98;0;19.036;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;50.00;;;7500.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019585564;2023-11-30;2023;11;202311;0;2;0;60.11;1;1;8;1;0;;0;0;32.5;30;35;2;0;2;3.25;931.90666667;2;1;1;1;1;6;6;2;2;2;2;P;2731.95;0;60;98;0;20.997;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;59.97;;;3000.00;;0.00;;;;;99532.00;396.47;;0.000000;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019586491;2023-11-30;2023;11;202311;0;2;0;253.83;1;1;8;1;0;;0;0;66.5;66;67;0;0;1;16.5;531.71966667;3;2;1;2;2;4;4;2;2;2;1;P;15927.38;0;84;98;0;25.987;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;250.00;;;7500.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019586645;2023-11-30;2023;11;202311;0;2;0;430.03;1;1;8;1;0;;0;0;47;46;48;2;0;2;8;410.51233333;3;2;1;1;1;6;6;2;2;2;2;P;27391.36;0;84;98;0;25.069;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019586840;2023-11-30;2023;11;202311;0;1;0;227.58;1;1;8;8;1;;0;0;37;37;37;0;0;0;0;453.14333333;4;4;1;1;1;4;4;1;1;2;2;P;4748.69;0;23;98;0;33.566;N;0.00;0.00;0.00;0;0.00000;308.333333;0.00;0.00;0.00;0.00;0.00;0;135.48349284;0;0;0;0;0;0;0;74;0;0;253.73;13.000000;;3000.00;;22.09;;;;;;;;0.000000;;;;0.00;1;1;2;;0;0;0;0;356;356;6
AA60019587035;2023-11-30;2023;11;202311;1;1;0;531.99;3;3;8;8;1;;0;0;20;20;20;1;0;0;0;1412.81;5;5;1;1;1;4;4;2;2;5;5;P;28960.15;0;72;98;0;21.883;N;0.00;0.00;0.00;0;0.00000;62.666667;0.00;0.00;0.00;0.00;0.00;0;11.779670107;0;0;0;0;0;0;0;12;0;0;854.92;;;;;;;;;;;;;0.000000;;;;0.00;1;1;4;;0;0;0;0;1;1;1
AA60019587048;2023-11-30;2023;11;202311;0;2;0;159.69;3;1;2;1;1;;0;0;43.5;43;44;2;0;2;8.5;578.43833333;2;1;1;1;1;6;6;2;2;2;1;P;9626.8;0;84;98;0;31.478;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;;;;12500.00;;0.00;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019587565;2023-11-30;2023;11;202311;0;2;0;114.27;1;1;2;1;2;;0;0;61;60;62;0;0;0;0;417.18866667;3;2;1;2;1;4;6;2;2;2;1;P;7585.26;0;84;11;0;32.707;N;0.00;0.00;0.00;0;0.00000;40.666667;0.00;0.00;0.00;0.00;0.00;0;35.588227006;0;1;0;0;0;0;0;2;0;0;771.40;;;7000.00;;318.05;;;;;;;;0.000000;;;;0.00;1;0;2;;1;0;0;0;1;1;2
AA60019587693;2023-11-30;2023;11;202311;0;2;0;272.66;1;1;2;1;2;;0;0;61;60;62;0;0;0;0;342.29366667;3;2;1;2;1;4;6;2;2;2;1;P;17372.56;0;84;98;0;32.279;N;0.00;0.00;0.00;0;0.00000;40.666667;0.00;0.00;0.00;0.00;0.00;0;14.914790215;0;1;0;0;0;0;0;2;0;0;771.40;;;7000.00;;318.05;;;;;;;;0.000000;;;;0.00;1;1;2;;1;0;0;0;1;1;2
AA60019587965;2023-11-30;2023;11;202311;0;2;0;143.49;1;1;8;8;0;;0;0;54.5;49;60;0;0;0;0;565.84333333;3;3;1;1;1;4;6;2;2;4;2;P;5689.15;0;48;98;0;8.091;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;4
AA60019589379;2023-11-30;2023;11;202311;0;1;0;110.78;3;3;6;6;0;;0;0;50;50;50;0;1;0;0;728.156;3;3;1;1;1;4;4;2;2;2;2;P;5024.9;0;60;98;0;10.563;N;0.00;0.00;0.00;0;0.00000;682.333333;0.00;0.00;0.00;0.00;0.00;0;615.93548745;0;0;0;0;0;0;0;14;0.333333;0;1270.14;1.333333;;1250.00;;0.00;;;;;;;;0.000000;591.000000;503.000000;498.500000;0.00;1;1;2;;0;0;0;0;1;1;6
AA60019590579;2023-11-30;2023;11;202311;0;2;0;121.27;1;1;6;1;0;;0;0;25.5;24;27;0;0;0;0;532.06333333;4;2;1;1;1;4;6;2;2;2;2;P;6369.59;0;72;98;0;23.708;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.40;;;1000.00;;0.00;;;;;;;;0.000000;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019590992;2023-11-30;2023;11;202311;0;2;0;370.23;1;1;7;1;0;;0;0;60.5;59;62;0;0;0;0;1032.0283333;3;2;1;2;1;4;6;2;2;2;1;P;21262.95;0;72;98;0;12.167;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019590995;2023-11-30;2023;11;202311;0;2;0;2472.57;3;3;10;1;0;;0;0;44;43;45;2;0;2;5.25;0;2;1;1;2;2;2;3;1;1;2;1;P;227836.75;0;132;98;0;999.000;N;0.00;0.00;0.00;36;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;0;1;1;;1;0;0;0;276;276;2
AA60019590995;2023-11-30;2023;11;202311;0;2;0;2472.57;3;3;10;1;0;;0;0;44;43;45;2;0;2;5.25;0;2;1;1;2;2;2;3;1;1;2;1;P;227836.75;0;132;98;0;999.000;N;0.00;0.00;0.00;36;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;1;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;0;1;1;;1;0;0;0;724;724;2
AA60019591078;2023-11-30;2023;11;202311;0;2;0;176.54;3;1;8;1;2;;0;0;40.5;40;41;2;0;2;6;491.908;3;2;1;2;2;4;5;2;2;2;1;P;10628.38;0;84;98;0;12.171;N;0.00;0.00;0.00;0;0.00000;2604.666667;0.00;0.00;0.00;0.00;0.00;0;1475.397455;0;1;0;0;0;0;0;12;0;0;1289.38;232.000000;;3750.00;;602.00;;;;;;;;0.000000;;;;0.00;1;1;2;;1;0;0;0;1;1;2
AA60019591090;2023-11-30;2023;11;202311;0;2;0;335.6;2;1;8;1;0;;0;0;26;25;27;1;0;1;0.5;430.221;5;2;1;2;2;4;6;3;3;2;2;P;5015.22;0;16;98;0;17.528;N;0.00;0.00;0.00;0;0.00000;101.666667;0.00;0.00;0.00;150.55;0.00;0;30.294000894;0;0;0;0;1;0;0;60;154;0;907.50;15.666667;;;;;;;;;;;;;;;;0.00;1;1;4;;1;0;0;150.55;76;76;6
AA60019592424;2023-11-30;2023;11;202311;0;1;0;222.86;3;3;7;7;0;;0;0;37;37;37;0;0;0;0;231.24266667;3;3;1;1;1;5;5;2;2;2;2;P;11640.22;0;72;98;0;39.261;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019593047;2023-11-30;2023;11;202311;0;2;0;356.49;1;1;8;1;0;;0;0;66.5;66;67;0;0;1;16.5;482.31466667;3;2;1;2;2;4;4;2;2;2;1;P;23110.23;0;84;11;0;25.829;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;1;0;0;0;0;0;0;0;0;250.00;;;1500.00;;0.00;;;;;;;;0.000000;;;;0.00;1;0;1;;1;0;0;0;1;1;2
AA60019593763;2023-11-30;2023;11;202311;0;2;0;255.53;3;3;6;1;0;;0;0;70;69;71;0;0;0;0;255.28733333;3;2;1;2;2;4;4;2;2;2;1;P;10587.74;0;48;11;0;20.009;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;4000.00;;;;;;;;;;;;;;;;;0.00;1;0;1;;1;0;0;0;1;1;2
AA60019594428;2023-11-30;2023;11;202311;1;1;1;554.93;3;3;7;7;0;;0;0;22;22;22;0;0;0;0;706.33666667;5;5;1;1;1;6;6;2;2;2;2;P;28984.29;0;72;98;0;35.198;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.84;;;1000.00;;0.00;;;;;;;;0.000000;;;;0.00;0;1;1;;0;0;0;0;1;1;6
AA60019594572;2023-11-30;2023;11;202311;0;2;0;727.77;1;1;7;1;0;;0;0;40;38;42;0;0;0;0;524.03033333;5;2;1;1;1;5;6;2;2;2;2;P;41243.51;0;72;98;0;23.255;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;6
AA60019596568;2023-11-30;2023;11;202311;0;1;0;400.22;3;3;8;8;0;;0;0;44;44;44;0;0;0;0;2569.7206667;5;5;1;1;1;6;6;2;2;2;2;P;21184.38;0;72;98;0;19.381;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;0;0;0;0;1;1;6
AA60019597269;2023-11-30;2023;11;202311;0;2;0;254.82;3;3;8;1;0;;0;0;56;56;56;0;0;0;0;236.55566667;3;2;1;1;1;4;5;2;2;2;1;P;14675.44;0;72;98;0;32.951;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;2
AA60019597987;2023-11-30;2023;11;202311;0;2;0;201.49;3;3;7;1;0;;0;0;32;31;33;1;0;1;0;1112.5608333;2;1;1;1;1;1;3;2;2;2;1;P;13548;0;84;11;0;22.923;N;0.00;0.00;0.00;0;0.00000;26.666667;0.00;0.00;0.00;0.00;0.00;0;13.234734726;0;1;0;0;0;0;0;0;0;0;14438.06;;;2500.00;;0.00;;;;;134142.08;358.70;;0.000000;;;;0.00;1;0;2;;1;0;0;0;1;1;2
AA60019598174;2023-11-30;2023;11;202311;0;1;0;183.02;2;2;3;3;1;;0;0;32;32;32;0;0;0;0;693.73866667;4;4;1;3;3;6;6;1;1;5;5;P;4233.09;0;26;98;0;28.457;N;0.00;0.00;0.00;0;0.00000;9.000000;0.00;0.00;0.00;2300.92;0.00;0;4.9174953557;0;0;0;0;1;0;0;53;1738;0;-580.25;57.666667;;;;;;;;;;;;580.250000;586.000000;568.000000;311.500000;0.00;1;1;4;;0;0;0;2300.92;624;624;1
AA60019598189;2023-11-30;2023;11;202311;0;1;1;317.84;3;3;8;8;0;;0;0;32;32;32;0;0;0;0;639.44133333;5;5;1;1;1;2;2;2;2;2;2;P;16823.49;0;72;98;0;26.561;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;398.39;;;;;;;;;;;;;;;;;0.00;0;1;1;;0;0;0;0;1;1;6
AA60019599252;2023-11-30;2023;11;202311;1;2;0;407.58;1;1;6;6;0;;0;0;39;31;47;0;0;0;0;608.27366667;5;5;1;1;1;6;6;2;2;5;5;P;22017.19;0;72;98;0;19.249;N;0.00;0.00;0.00;0;0.00000;0.000000;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0.00;;;;;;;;;;;;;;;;;0.00;1;1;1;;1;0;0;0;1;1;1
